id,text
p24-l12_20250320-175230,"{""id"": ""p24-l12_20250320-175230"", ""address"": ""Phường 14, Quận 6, Hồ Chí Minh"", ""area"": 24.0, ""price"": 2.3, ""describe"": ""\r\n    Chính chủ cho thuê phòng sạch sẽ an toàn và thoải mái cho việc sinh sống, học tập và nghỉ ngơi.\r- Tiện ích: Chỗ để xe rộng rãi, khu vực an ninh, wifi tốc độ cao, và hệ thống camera giám sát.\r- Phù hợp: Sinh viên, người đi làm văn phòng, gia đình.\r- Giá từ 2tr3 - 2,5tr/phòng\r\n""}"
p24-l13_20250320-175230,"{""id"": ""p24-l13_20250320-175230"", ""address"": ""Phường Tân Quy, Quận 7, Hồ Chí Minh"", ""area"": 50.0, ""price"": 9.0, ""describe"": ""\r\n    - Thuận tiện qua Q8, Q1, Q5, Q4 - Gần NTTU, UFM, TDTU, RMIT, LOTTE, Cầu Nguyễn Văn Cừ.\r- Phòng mới rộng đẹp, rộng rãi\r- Đầy đủ nội thất mới như ảnh\r- Giờ giấc tự do, không chung chủ - Bảo vệ, camera 24/24 - Hệ thống PCCC\r\n""}"
p24-l14_20250320-175230,"{""id"": ""p24-l14_20250320-175230"", ""address"": ""Phường 4, Quận Gò Vấp, Hồ Chí Minh"", ""area"": 20.0, ""price"": 5.5, ""describe"": ""\r\n    Cho nữ thuê Phòng cao cấp đầy đủ tiện nghi gần Đại học Công Nghiệp - Lê Lợi P4 Gò Vấp\rThích hợp sinh viên và người đi làm\rPhòng có đầy đủ tiện nghi, Ban công rộng, toilet riêng trong phòng. Có máy giặt.\rLiên hệ: Chị Hoa - 09348189 ***Hiện số\n""}"
p24-l1_20250320-175230,"{""id"": ""p24-l1_20250320-175230"", ""address"": ""Phường 13, Quận Tân Bình, Hồ Chí Minh"", ""area"": 35.0, ""price"": 4.0, ""describe"": ""\r\n     CHO THUÊ PHÒNG CÓ GÁC Ở GẦN GO TRƯỜNG CHINH, ĐH CÔNG THƯƠNG GIÁ RẺ Ở TÂN BÌNH\rTan Binh 靠近 Truong Chinh 超市、Cong Thuong 大学的廉价房间出租，带阁楼\rĐịa Chỉ: Cộng Hòa, Phường 13, Tân Bình\r地址: Cộng Hòa, Phường 13, Tân Bình\rTiện ích:\r+ Full Nội Thất\r+ Gần Go Trường Chinh, ĐH Công Thương, Etown,... Với Các Tiện Ích Xung Quanh (Cafe, Nhà Thuốc, Cửa Hàng Tiện Lợi,...)\r+ Giờ Giấc Tự Do, Bãi Xe Rộng Rãi\r+ Camera An Ninh 24/24, PCCC\r+ Dễ Dàng Di Chuyển Qua Các Tân Phú, Q10,...\r利益:\r+家具齐全\r+近 Truong Chinh 超市, Cong Thuong 大学, Etown,.... 以及许多便利设施 (咖啡, 药店, 便利店,...)\r+自由时间, 停车场宽敞\r+ 24小时监控摄像头, 消防\r+方便出行到 Tan Phu, Q10\rCall/zalo: 07750037 ***Hiện số (Yến Nhi) để được tư vấn chi tiết và hỗ trợ tối đa\r联系: 07750037 ***Hiện số (Yến Nhi) 以获得详细咨询和最大支持\r\n""}"
p24-l2_20250320-175230,"{""id"": ""p24-l2_20250320-175230"", ""address"": ""Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.5, ""describe"": ""\r\n    ️ Vị trí\r- Võ Thị Nhờ, Tân Thuận Đông, quận 7\r- Gần chợ, gần Lottle Mart, gần cầu kênh tẻ, thuận tiện đi lại quận 4, 1, 5, Bình chánh\r ️ Tiện nghi\r- Full nội thất\r- Camera an ninh, khoá vân tay, hệ thống PCCC an toàn, giờ giấc tự do\r- Phòng rộng, cửa sổ thoáng mát\r\n""}"
p24-l3_20250320-175230,"{""id"": ""p24-l3_20250320-175230"", ""address"": ""Phường Tân Hưng, Quận 7, Hồ Chí Minh"", ""area"": 40.0, ""price"": 9.3, ""describe"": ""\r\n    Vị trí:Trần Xuân Soạn, Tân Hưng Q7\rdi chuyển thuận tiện, gần cầu kênh tẻ, Lotte, đh TĐT, Q8…\rDiện tích :30m2\rFull nội thất\rCamera 24/7\rLiên hệ để được tư vấn chi tiết :09373136 ***Hiện số An\r\n""}"
p24-l4_20250320-175230,"{""id"": ""p24-l4_20250320-175230"", ""address"": ""Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.0, ""describe"": ""\r\n    Vị trí: đường số 1, Tân Thuận Tây, quận 7\rGần Lotte, cầu Kênh Tẻ, dễ di chuyển quận 1, 4, 8, Bình Chánh\rTiện nghi:\r- Giờ giấc tự do\r- Than máy\r- Camere an ninh 24/24, cửa vân tay\r- Giặt sấy chung\r- Free xe\r\n""}"
p24-l5_20250320-175230,"{""id"": ""p24-l5_20250320-175230"", ""address"": ""Phường Tân Định, Quận 1, Hồ Chí Minh"", ""area"": 35.0, ""price"": 5.5, ""describe"": ""\r\n    Vị trí: Đinh Công Tráng, Quận 1\r- 1PN, thang máy, đầy đủ nội thất\r- Thuận tiện qua Quận 3, Bình Thạnh, Phú Nhuận\r- Giờ giấc tự do\r- Khóa vân tay, PCCC\rHiện còn studio cửa sổ, 1PN từ 5tr5\rLiên hệ ( zalo/call ) Viên Ivan Unitegroup\r- Hổ trợ cho thuê căn hộ studio, 1 phòng ngủ, 2 phòng ngủ, duplex (có gác)\r\n""}"
p24-l6_20250320-175230,"{""id"": ""p24-l6_20250320-175230"", ""address"": ""Phường 25, Quận Bình Thạnh, Hồ Chí Minh"", ""area"": 30.0, ""price"": 2.0, ""describe"": ""\r\n    CS1: 31 UVK, p25, Bình Thạnh\r CS2: 549 XVNT, p26, Bình Thạnh\r\rGiá chỉ từ #2000k cam kết không phát sinh\r- Khóa cửa vân tay, camera 24/24\r- Khu bếp sạch sẽ, đấy đủ vật dụng\r- Tủ lạnh dọn dẹp thường xuyên\r- Vệ sinh hàng ngày\r- Mỗi box có tủ locker lớn\r- Cầu thang gỗ rộng rãi, an toàn\r- Máy lạnh 24/24\r- Hệ thống lọc nước sạch-an toàn\r- Giặt sấy miễn phí\r- Tắm nóng lạnh\rTrang bị bình PCCC mỗi tầng.\rPhòng có ban công, cửa sổ ánh sáng tự nhiên\r-----------------------------------\rGần đại học #HUTECH, #ngoại thương, #GTVT, #UEF, #Hồng Bàng...\rLiên hệ : 09764370 ***Hiện số (zalo) - Ben\r\n""}"
p24-l7_20250320-175230,"{""id"": ""p24-l7_20250320-175230"", ""address"": ""Phường 4, Quận Tân Bình, Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.0, ""describe"": ""\r\n     Nguyễn Văn Mại, Phường 4, Tân Bình\rTiện ích:\r+ Full Nội Thất: Bếp, Giường, Bàn Ghế, Tủ Lạnh,...\r+ Gần Sân Bay TSN, CV Hoàng Văn Thụ, BV Tâm Anh, LotteMart Tân Bình,... Với Các Tiện Ích Xung Quanh (Cafe, Nhà Thuốc, Cửa Hàng Tiện Lợi,...)\r+ Giờ Giấc Tự Do, Bãi Xe Rộng Rãi\r+ Camera An Ninh 24/24, PCCC\r+ Dễ Dàng Di Chuyển Qua Các Q10, Q3, Tân Phú, Bình Thạnh,...\rCall/zalo: 07750037 ***Hiện số (Yến Nhi) tư vấn chi tiết và hỗ trợ tối đa\r\n""}"
p24-l8_20250320-175230,"{""id"": ""p24-l8_20250320-175230"", ""address"": ""Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh"", ""area"": 40.0, ""price"": 5.4, ""describe"": ""\r\n     Lê Lư, Phú Thọ Hòa, Tân Phú\rĐặc điểm:\r+ Gần Trường cao đẳng GTVT, Chợ Tân Hương, Aeon Mall, Với các tiện ích xung quanh khu vực (cafe, nhà thuốc, siêu thị tiện ích,...)\r+ Giáp Tân Bình, Bình Thạnh chỉ 5p đi xe,...\rTiện ích:\r+ Tòa nhà thang máy, không chung chủ\r+ Đầy đủ nội thất\r+ Giờ giấc tự do, ra vào vân tay an toàn\r+ Camera an ninh 24/24 , cam kết đầy đủ PCCC\rCall/zalo: 07750037 ***Hiện số (Yến Nhi) tư vấn chi tiết và hỗ trợ tối đa\r\n""}"
p24-l9_20250320-175230,"{""id"": ""p24-l9_20250320-175230"", ""address"": ""Phường 13, Quận 3, Hồ Chí Minh"", ""area"": 35.0, ""price"": 7.0, ""describe"": ""\r\n    Vị trí: Lê Văn Sỹ, Quận 3 dễ dàng di chuyển đến Quận 1, 10, Tân Bình, Phú Nhuận,...\rTiện ích:\rGần các khu ăn uống, an ninh yên tĩnh\rHệ thống PCCC, ra vào bằng vân tay\rKhông chung chủ, giờ giấc tự do\rCamera an ninh 24/7\rĐầy đủ nội thất\rCửa sổ trời\r ƯU ĐÃI ĐẶC BIỆT CHO KHÁCH THUÊ DÀI HẠN\r Liên hệ ngay: 0877.500 ***Hiện số (Thế Hùng) để biết thêm thông tin và xem phòng miễn phí!\r\n""}"
p25-l10_20250320-175230,"{""id"": ""p25-l10_20250320-175230"", ""address"": ""Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh"", ""area"": 35.0, ""price"": 2.5, ""describe"": ""\r\n    Chính chủ cho thuê giường ktx rộng rãi, có nội thất cơ bản : bếp riêng, tủ lạnh, máy nước nóng. tủ cá nhân\rphòng có dịch vụ dọn vệ sinh định kỳ, sạch sẽ.\rgiá trọn gói 2tr5 ( đã gồm tất cả dịch, trừ phí gửi xe nếu có xe máy ). hđ 1 tháng (k cọc), 6-12 tháng có cọc . giá k cọc 2tr7, giá 6-12 tháng sẽ rẻ hơn .\rPhòng giờ giấc tự do, sạch sẽ, máy lạnh 24/24 không giới hạn giờ mở, vị trí ngay mặt tiền đường, thuận tiện di chuyển\r\n""}"
p25-l11_20250320-175230,"{""id"": ""p25-l11_20250320-175230"", ""address"": ""Phường 13, Quận Tân Bình, Hồ Chí Minh"", ""area"": 35.0, ""price"": 5.0, ""describe"": ""\r\n    CHO THUÊ DUPLEX NEW 100% NGAY ETOWN CỘNG HÒA - K300\rVị trí: Cộng Hòa - Nhất Chi Mai - Ngô Bệ | ngay Etown - Lotte Cộng Hòa - 10p tới Sân Bay - Lăng Cha Cả\r- Full nội thất mới, toà nhà thang máy\r- Cửa sổ nhiều ánh sáng, ra vào vân tay\r- Giờ giấc tự do, camera an ninh 24/24\r- Đảm bảo PCCC, có lối thoát hiểm\rHỗ trợ xem phòng 24/24\rHỗ trợ Aribnb (ngắn hạn)\r-----------------------------\rHỗ trợ tìm căn hộ, chung cư, phòng trọ đẹp ở các khu vực TP.HCM... với các dạng phòng Studio, Duplex, 1PN, 2PN,...\r\n""}"
p25-l12_20250320-175230,"{""id"": ""p25-l12_20250320-175230"", ""address"": ""Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh"", ""area"": 28.0, ""price"": 4.9, ""describe"": ""\r\n    Chính chủ cho thuê phòng 4tr9 Trần Đình Xu Quận 1\r== Vị trí ==\rPhòng ngay kế bên UBND phường Nguyễn Cư Trinh, địa chỉ: 103/16 Trần Đình Xu (số cũ) 115/57), phường Nguyễn Cư Trinh, Quận 1. Nhà nằm ở hẻm cụt ít xe qua lại, thuộc khu vực an ninh và yên tĩnh.\r== Tiện ích xung quanh ==\rGần khu phố Tây, gần rạp phim Cinestar, nhiều siêu thị mini, chợ Thái Bình đường Cống Quỳnh, chợ Bến Thành, siêu thị Coop Mart, bến xe Bến Thành\r== Nội thất trong phòng ==\rGiường, nệm, tủ quần áo, máy lạnh, tủ lạnh, kệ bếp nấu ăn, toilet tiện lợi ngay trong phòng\r== Thiết bị trang bị dùng chung trong nhà ==\rMáy vân tay mở khóa cổng, máy giặt, máy sấy khô quần áo, camera an ninh\r== Đối tượng ==\rƯu tiên khách ở từ 1-2 người và nhận 01 xe máy miễn phí để trong nhà tầng trệt. Xe thứ 02 nhà khách Phương Nam đường Nguyễn Trãi,\r=== Giá thuê và chi phí ===\r- Giá phòng 4.900.000/tháng\r- Điện: 3.900/kW\r- Phí dịch vụ chung: 180k/người (gồm nước sinh hoạt, máy giặt, máy sấy, tiền rác tháng, xe máy,... )\r=== Liên hệ ===\rĐiện thoại: 07745888 ***Hiện số Các bạn vui lòng gọi trước khi đến 30 phút nhé\rĐịa chỉ chính xác: 103/16 Trần Đình Xu ( số cũ 115/57) phường Nguyễn Cư Trinh, Quận 1.\r\n""}"
p25-l13_20250320-175230,"{""id"": ""p25-l13_20250320-175230"", ""address"": ""Phường 4, Quận Tân Bình, Hồ Chí Minh"", ""area"": 20.0, ""price"": 2.0, ""describe"": ""\r\n    Phòng yên tĩnh.\rỞ lầu 2 và lầu 3.\rToilet trong phòng.\rPhơi đồ ở lầu 4 sân thượng.\rLối đi riêng.\rTự mở cửa vào, đến 23g tối, chủ nhà sẽ khóa bãi xe để ăn ninh không bị mất xe.\r-diện tích phòng 3,2*3,2=10,25m2. Khu vực ngay công an phường 4.\r-giá thuê 2 triệu/phòng bao gồm wifi, bãi xe, rác. Điện đồng hồ riêng 4k/kw. Nước 50k. Liên hệ cô Ánh 09861596 ***Hiện số\n""}"
p25-l14_20250320-175230,"{""id"": ""p25-l14_20250320-175230"", ""address"": ""Phường Tân Phú, Quận 7, Hồ Chí Minh"", ""area"": 35.0, ""price"": 8.0, ""describe"": ""\r\n    Trống sẳn Studio xịn - Ban công - Máy giặt riêng \rGần Ufm,Lotte,Rmit,TDTU,…\rThuận tiện đi sang quận 4,1,8,…\r Địa chỉ: Đường số 47, Tân quy, Q7\r Ở được 3 người thoải mái\rKhu vực an ninh\rGiờ giấc tự do - ra vào vân tay\rPhòng thoáng mát - ban công rộng rãi\rNội thất cơ bản:Máy lạnh,tủ quần áo,kệ bếp,giường,nệm\rLH: ib trực tiếp Mess/zalo:\rHỗ trợ tìm phòng Free khu vực Q7 giá từ bình dân đến cao cấp!!!\r\n""}"
p25-l2_20250320-175230,"{""id"": ""p25-l2_20250320-175230"", ""address"": ""Phường Tân Quy, Quận 7, Hồ Chí Minh"", ""area"": 40.0, ""price"": 6.8, ""describe"": ""\r\n    Đường số 25, Tân Quy, Quận 7\r▪️trống sẵn vào được luôn\rThiết bị gồm có :\r1 Máy lạnh + 1 remote\r1 Nước nóng lạnh ( Nước nóng mặt trời )\r1 Tủ quần áo\r1 Tủ lạnh\r1 bàn làm việc\r2 ghế làm việc\r1 kệ bếp dưới\r1 nệm cao su non 10p\r️ liên hệ ngân xem phòng\r\n""}"
p25-l3_20250320-175230,"{""id"": ""p25-l3_20250320-175230"", ""address"": ""Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh"", ""area"": 45.0, ""price"": 8.0, ""describe"": ""\r\n    Cho Thuê CHDV 1pn ngay sát Eco Green Q7\rVi trí : Tân thuận tây - Quận 7\r- 1PN ban công rộng và thoáng\r- Bảo vệ 24/7, thang máy tận cửa\r- Gần cầu tân Thuận, ĐH UFM, kcx... Thuận tiện sang Q4 và các quận trung tâm\r___________________________________________\rLh xem : 0392.346 ***Hiện số Zalo\rCHDV cho Thuê Ngắn + Dài Hạn\rStudio - Duplex - 1PN - 2PN\r\n""}"
p25-l4_20250320-175230,"{""id"": ""p25-l4_20250320-175230"", ""address"": ""Phường 13, Quận Tân Bình, Hồ Chí Minh"", ""area"": 45.0, ""price"": 8.5, ""describe"": ""\r\n     Nguyễn Đức Thuận, Phường 13, Tân Bình\rĐặc điểm:\r+ Gần ĐH Công Thương, Go Trường Chinh, Etown, Với các tiện ích xung quanh khu vực (cafe, nhà thuốc, siêu thị tiện ích,...)\r+ Giáp Tân Phú, Bình Thạnh chỉ 5p đi xe,...\rTiện ích:\r+ Tòa nhà thang máy, không chung chủ\r+ Đầy đủ nội thất, cho nuôi pet\r+ Giờ giấc tự do, ra vào vân tay an toàn\r+ Camera an ninh 24/24 , cam kết đầy đủ PCCC\rCall/zalo: 07750037 ***Hiện số (Yến Nhi) tư vấn chi tiết và hỗ trợ tối đa\r\n""}"
p25-l5_20250320-175230,"{""id"": ""p25-l5_20250320-175230"", ""address"": ""Phường Cát Lái, Thành phố Thủ Đức, Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.9, ""describe"": ""\r\n    Cho thuê phòng full nội thất - ban công - gần đại học UMT, Quận 2\r3Tr9 - 4Tr\r Vị trí: đường số 39CL, Cát Lái, Quận 2\r- Phòng full nội thất, ban công thoáng\r- An ninh, camera 24/7, giờ giấc tự do, không chung chủ\r- Nhà xe rộng rãi, khoá ra vào vân tay\r--------\rLh (zalo/call) 07889184 ***Hiện số Tường Nhi Megas để được tư vấn nhanh nhất.\r\n""}"
p25-l6_20250320-175230,"{""id"": ""p25-l6_20250320-175230"", ""address"": ""Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.4, ""describe"": ""\r\n    - CHỈ TỪ 4TR4-5TR\r- Full nội thất\r- Giờ giấc tự do, không chung chủ\r- An ninh, camera 24/7\r- Có bãi xe\r- Thuận tiện di chuyển Mai Chí Thọ, Đảo Kim Cương, Sala, hầm Thủ Thiêm, ....\r- Tiện di chuyển các quận trung tâm như Quận 1, Bình Thạnh, Quận 3...\r\n""}"
p25-l7_20250320-175230,"{""id"": ""p25-l7_20250320-175230"", ""address"": ""Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.0, ""describe"": ""\r\n    Khai Trương Studio Ban Công Siêu THoáng - Full Nội Thất Siu Xinh - Thuận Tiện Đi làm SaLa - Đảo Kim Cương - Cầu SG\rVị trí : gần Mai Chí Thọ, Quận 2. Thuận tiện di chuyển qua các quận trung tâm quận bình thạnh, quận 1,3,7…\rChỉ từ 4tr - 5.2tr \r- Full nội thất xịn\r- Phòng RỘNG - ban công hướng gió\r- Cửa sổ lớn tràn ngập ánh sáng\r- Không gian sống rộng rãi , thư giãn\r- Ra vào có khoá vân tay\r- Khu dân cư văn minh\rTiện ích xung quanh : nhiều cửa hàng tiện lợi , nhà hàng , trường học quốc tế, … thuận tiện di chuyển sang quận trung tâm\rLiên hệ : 08658380 ***Hiện số Trung xem phòng trực tiếp\r\n""}"
p25-l8_20250320-175230,"{""id"": ""p25-l8_20250320-175230"", ""address"": ""Phường Phú Thuận, Quận 7, Hồ Chí Minh"", ""area"": 45.0, ""price"": 12.0, ""describe"": ""\r\n    CHDV 1PN SANG - XỊN - MỊN TRONG KHU DÂN CƯ TẠI Q7\r- Vị Trí: KDC EVERICH , Phú Thuận, Quận 7 ( Gò Ô Môi)\r- Full nội thất mới như ảnh\r- Phòng mới xây sạch đẹp\r- Thang máy, bảo vệ an toàn 24/7\r- Hệ thống PCCC\r️Contact/ Zalo or Mess: (Thiên Kim) để được dẫn đi xem phòng free\r\n""}"
p25-l9_20250320-175230,"{""id"": ""p25-l9_20250320-175230"", ""address"": ""Phường Tân Quy, Quận 7, Hồ Chí Minh"", ""area"": 28.0, ""price"": 6.0, ""describe"": ""\r\n    - Ra vào thẻ từ/vân tay, thang máy\r- Giờ giấc tự do, camera an ninh\r- Vệ sinh khu vực , bãi để xe\r- Hệ thống PCCC\rCAM KẾT SẢN PHẨM NHƯ HÌNH\rƯu đãi cho khách hàng thuê dài hạn!!\r––––––––––––––––––––––––––––\r Unitegroup | Căn hộ dịch vụ, chung cư, phòng trọ cho thuê khắp TPHCM nhận tìm nhà theo ý\r\n""}"
p26-l0_20250320-175230,"{""id"": ""p26-l0_20250320-175230"", ""address"": ""Phường Tân Phong, Quận 7, Hồ Chí Minh"", ""area"": 50.0, ""price"": 17.0, ""describe"": ""\r\n     Căn hộ 2 phòng ngủ full nội thất tại Phú Mỹ Hưng Quận 7\rVị Trí: khu mỹ kim 2 Phú Mỹ Hưng Tân Phong Quận 7\r Vị trí thuận lợi di chuyển qua các quận như Q1,4,8,5 và Bình Chánh\r Gần Crescent Mall, Par Mall, Lottle Mart và Vivo City\r Gần đại học TDT, RMIT, UFM, NTT\rGần phú mỹ hưng và bệnh viện cũng các tiện ích như gym và hồ bơi\r Siêu sang trọng\rDọn dẹp phòng, free nước lọc cho khách\r Giờ giấc tự do\r️ Liên hệ ( zalo/call): 09464650 ***Hiện số để xem phòng trực tiếp\r\n""}"
p26-l10_20250320-175230,"{""id"": ""p26-l10_20250320-175230"", ""address"": ""Phường 6, Quận 8, Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.5, ""describe"": ""\r\n    Địa chỉ: 326/7 Bùi Minh Trực phường 6, quận 8, TPHCM.\r* Tiện nghi - sạch sẽ.\r- Diện tích sử dụng từ 30m²/căn.\r- Nhà hướng Đông, có ban công, sân thượng.\r- Có bếp toilet riêng mỗi căn.\r- Có đồng hồ điện - nước riêng.\r- Miễn phí wifi - truyền hình cáp - giữ xe.\r- Không ở chung với chủ nhà.\r* An ninh - văn minh.\r- Camera an ninh 24/7.\r- Phòng cháy chữa cháy.\r- Khu phố văn hóa trật tự.\r* Vị trí thuận lợi.\r- Gần bến xe Quận 8. Cách trạm xe buýt 3 phút đi bộ. Gần trường học, chợ, siêu thị, bưu điện, bệnh viện, nhà thờ, chùa,\r- Tiếp giáp quận 5, quận 6, quận 7, quận Bình Chánh. Cách Trung tâm TP 20 phút đi xe máy.\rGiá điện: 3.500đ/KWh - Giá nước: 18.000đ/m3.\rHiện còn 1 phòng tầng trệt.\rDiện tích: 30m2 có gác cao thuận tiện.\rBếp, nhà vệ sinh riêng. Có máy lạnh.\rGiá thuê: 3.5 triệu/tháng.\rKhông phụ thu thêm chi phí nào khác.\rLiên hệ: 090 2627 333 / 091 372 7765 (A Đông)\rNếu bạn đang tìm một căn hộ tiện nghi đầy đủ với giá tốt đừng chần chờ gì nữa hãy liên hệ ngay với chúng tôi nhé!\r\n""}"
p26-l11_20250320-175230,"{""id"": ""p26-l11_20250320-175230"", ""address"": ""Phường 13, Quận 4, Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.5, ""describe"": ""\r\n    Cơ hội sở hữu căn phòng studio hoàn hảo dành cho những bạn tìm kiếm không gian sống tiện nghi tại Quận 4, Hồ Chí Minh.\r- Vị trí: Đường Đoàn Văn Bơ, Phường 13, Quận 4.\r- Diện tích: 30m2 với cửa sổ trời thoáng mát.\r- Mức giá chỉ 4.500.000 VNĐ.\r- Gần Đại học Nguyễn Tất Thành, thuận tiện cho sinh viên và người đi làm.\r- Hỗ trợ ưu đãi lớn cho khách hàng thuê dài hạn.\r- Dịch vụ cho thuê nhanh chóng, thân thiện và tiện lợi.\rLiên hệ ngay để được tư vấn thêm về căn phòng này và đặt lịch xem phòng miễn phí!\rHotline: 09785821 ***Hiện số - Huyền Khôi Nguyên\r\n""}"
